element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,GW,minutes_played,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,price,transfers_balance,selected,transfers_in,transfers_out,code,id,web_name,element_type,team,team_code,dreamteam_count,news,value_season,full_name,id_position,plural_name,plural_name_short,singular_name,singular_name_short,code_team,id_team,team_name,short_name,strength,strength_overall_away,strength_overall_home,strength_attack_away,strength_attack_home,strength_defence_away,strength_defence_home,id_gameweek,gw_name,deadline_time,highest_score,average_entry_score,most_selected,most_transferred_in,top_element,most_captained,most_vice_captained
490,57,14,0,False,2024-09-29 15:30:00+00:00,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,-16,364,0,16,132015,490,Højbjerg,3,18,6,0,On loan to Marseille for the season,0.0,Pierre-Emile Højbjerg,3,Midfielders,MID,Midfielder,MID,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,6,Gameweek 6,2024-09-28 10:00:00+00:00,142.0,50,351.0,327.0,182.0,351.0,328.0
490,64,5,0,False,2024-10-06 15:30:00+00:00,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,-17,348,0,17,132015,490,Højbjerg,3,18,6,0,On loan to Marseille for the season,0.0,Pierre-Emile Højbjerg,3,Midfielders,MID,Midfielder,MID,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,7,Gameweek 7,2024-10-05 10:00:00+00:00,130.0,46,351.0,182.0,512.0,351.0,328.0
491,10,11,2,False,2024-08-19 19:00:00+00:00,1,1,1,77,0,0,0,1,0,0,0,0,0,0,0,8.0,13.6,14.4,31.0,5.9,1,0.12,0.08,0.2,0.9,6.5,0,64515,0,0,242898,491,Johnson,3,18,6,0,No news,5.5,Brennan Johnson,3,Midfielders,MID,Midfielder,MID,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,1,Gameweek 1,2024-08-16 17:30:00+00:00,127.0,57,401.0,27.0,328.0,351.0,351.0
491,19,8,3,True,2024-08-24 14:00:00+00:00,4,0,2,90,0,0,1,0,0,0,0,0,0,0,0,3.0,0.6,2.4,14.0,1.7,1,0.18,0.03,0.21,1.0,6.5,-3718,65871,5485,9203,242898,491,Johnson,3,18,6,0,No news,5.5,Brennan Johnson,3,Midfielders,MID,Midfielder,MID,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,2,Gameweek 2,2024-08-24 10:00:00+00:00,154.0,69,401.0,594.0,177.0,351.0,401.0
491,28,15,4,False,2024-09-01 12:30:00+00:00,2,1,3,45,0,1,0,1,0,0,0,0,0,0,0,16.0,8.8,2.8,61.0,7.3,0,0.37,0.06,0.43,1.08,6.4,-13683,53310,2907,16590,242898,491,Johnson,3,18,6,0,No news,5.5,Brennan Johnson,3,Midfielders,MID,Midfielder,MID,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,3,Gameweek 3,2024-08-31 10:00:00+00:00,130.0,64,351.0,177.0,328.0,351.0,328.0
491,39,1,2,True,2024-09-15 13:00:00+00:00,0,1,4,67,0,0,0,1,0,0,0,0,0,0,0,8.0,9.2,16.8,33.0,5.9,1,0.27,0.07,0.34,0.73,6.4,-8470,46647,3258,11728,242898,491,Johnson,3,18,6,0,No news,5.5,Brennan Johnson,3,Midfielders,MID,Midfielder,MID,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,4,Gameweek 4,2024-09-14 10:00:00+00:00,120.0,51,351.0,129.0,185.0,351.0,328.0
491,49,4,7,True,2024-09-21 14:00:00+00:00,3,1,5,69,1,0,0,1,0,0,0,0,0,0,0,23.0,36.0,16.9,60.0,11.3,1,0.49,0.06,0.55,0.8,6.4,-240,47422,4788,5028,242898,491,Johnson,3,18,6,0,No news,5.5,Brennan Johnson,3,Midfielders,MID,Midfielder,MID,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,5,Gameweek 5,2024-09-21 10:00:00+00:00,131.0,58,351.0,58.0,180.0,351.0,351.0
491,57,14,11,False,2024-09-29 15:30:00+00:00,0,3,6,75,1,1,1,0,0,0,0,1,0,0,1,36.0,35.6,13.7,54.0,10.3,1,0.97,0.15,1.12,0.77,6.4,19045,68706,27334,8289,242898,491,Johnson,3,18,6,0,No news,5.5,Brennan Johnson,3,Midfielders,MID,Midfielder,MID,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,6,Gameweek 6,2024-09-28 10:00:00+00:00,142.0,50,351.0,327.0,182.0,351.0,328.0
491,64,5,7,False,2024-10-06 15:30:00+00:00,3,2,7,90,1,0,0,3,0,0,0,0,0,0,0,26.0,44.4,22.1,27.0,9.4,1,0.69,0.01,0.7,1.82,6.5,289900,374477,307083,17183,242898,491,Johnson,3,18,6,0,No news,5.5,Brennan Johnson,3,Midfielders,MID,Midfielder,MID,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,7,Gameweek 7,2024-10-05 10:00:00+00:00,130.0,46,351.0,182.0,512.0,351.0,328.0
492,10,11,1,False,2024-08-19 19:00:00+00:00,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0.0,2.4,1.3,22.0,2.6,0,0.0,0.17,0.17,0.12,6.5,0,229933,0,0,445044,492,Kulusevski,3,18,6,0,No news,3.9,Dejan Kulusevski,3,Midfielders,MID,Midfielder,MID,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,1,Gameweek 1,2024-08-16 17:30:00+00:00,127.0,57,401.0,27.0,328.0,351.0,351.0
492,19,8,6,True,2024-08-24 14:00:00+00:00,4,0,2,66,0,1,1,0,0,0,0,0,0,0,0,21.0,25.6,48.8,8.0,8.2,1,0.0,0.11,0.11,1.0,6.5,-36119,207712,11585,47704,445044,492,Kulusevski,3,18,6,0,No news,3.9,Dejan Kulusevski,3,Midfielders,MID,Midfielder,MID,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,2,Gameweek 2,2024-08-24 10:00:00+00:00,154.0,69,401.0,594.0,177.0,351.0,401.0
492,28,15,2,False,2024-09-01 12:30:00+00:00,2,1,3,90,0,0,0,2,0,0,0,0,0,0,0,8.0,12.8,43.3,25.0,8.1,1,0.08,0.11,0.19,1.57,6.4,-18511,195104,23458,41969,445044,492,Kulusevski,3,18,6,0,No news,3.9,Dejan Kulusevski,3,Midfielders,MID,Midfielder,MID,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,3,Gameweek 3,2024-08-31 10:00:00+00:00,130.0,64,351.0,177.0,328.0,351.0,328.0
492,39,1,1,True,2024-09-15 13:00:00+00:00,0,1,4,90,0,0,0,1,0,0,0,1,0,0,0,2.0,10.6,12.6,31.0,5.4,1,0.16,0.11,0.27,0.73,6.4,-38264,159878,9351,47615,445044,492,Kulusevski,3,18,6,0,No news,3.9,Dejan Kulusevski,3,Midfielders,MID,Midfielder,MID,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,4,Gameweek 4,2024-09-14 10:00:00+00:00,120.0,51,351.0,129.0,185.0,351.0,328.0
492,49,4,2,True,2024-09-21 14:00:00+00:00,3,1,5,90,0,0,0,1,0,0,0,0,0,0,0,9.0,13.0,38.2,48.0,9.9,1,0.38,0.11,0.49,0.8,6.3,-2361,160487,14940,17301,445044,492,Kulusevski,3,18,6,0,No news,3.9,Dejan Kulusevski,3,Midfielders,MID,Midfielder,MID,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,5,Gameweek 5,2024-09-21 10:00:00+00:00,131.0,58,351.0,58.0,180.0,351.0,351.0
492,57,14,11,False,2024-09-29 15:30:00+00:00,0,3,6,90,1,0,1,0,0,0,0,0,0,0,3,47.0,62.6,102.8,43.0,20.8,1,0.43,0.39,0.82,0.96,6.3,-24722,136187,5930,30652,445044,492,Kulusevski,3,18,6,0,No news,3.9,Dejan Kulusevski,3,Midfielders,MID,Midfielder,MID,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,6,Gameweek 6,2024-09-28 10:00:00+00:00,142.0,50,351.0,327.0,182.0,351.0,328.0
492,64,5,1,False,2024-10-06 15:30:00+00:00,3,2,7,90,0,0,0,3,0,0,0,1,0,0,0,3.0,9.8,15.5,17.0,4.2,1,0.05,0.19,0.24,1.82,6.2,47705,189970,60994,13289,445044,492,Kulusevski,3,18,6,0,No news,3.9,Dejan Kulusevski,3,Midfielders,MID,Midfielder,MID,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,7,Gameweek 7,2024-10-05 10:00:00+00:00,130.0,46,351.0,182.0,512.0,351.0,328.0
493,10,11,0,False,2024-08-19 19:00:00+00:00,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0,8584,0,0,200826,493,Lo Celso,3,18,6,0,Transferred to Real Betis,0.0,Giovani Lo Celso,3,Midfielders,MID,Midfielder,MID,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,1,Gameweek 1,2024-08-16 17:30:00+00:00,127.0,57,401.0,27.0,328.0,351.0,351.0
493,19,8,0,True,2024-08-24 14:00:00+00:00,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,-1213,9366,720,1933,200826,493,Lo Celso,3,18,6,0,Transferred to Real Betis,0.0,Giovani Lo Celso,3,Midfielders,MID,Midfielder,MID,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,2,Gameweek 2,2024-08-24 10:00:00+00:00,154.0,69,401.0,594.0,177.0,351.0,401.0
493,28,15,0,False,2024-09-01 12:30:00+00:00,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.9,-1376,9004,1332,2708,200826,493,Lo Celso,3,18,6,0,Transferred to Real Betis,0.0,Giovani Lo Celso,3,Midfielders,MID,Midfielder,MID,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,3,Gameweek 3,2024-08-31 10:00:00+00:00,130.0,64,351.0,177.0,328.0,351.0,328.0
493,39,1,0,True,2024-09-15 13:00:00+00:00,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.9,-3602,5357,0,3602,200826,493,Lo Celso,3,18,6,0,Transferred to Real Betis,0.0,Giovani Lo Celso,3,Midfielders,MID,Midfielder,MID,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,4,Gameweek 4,2024-09-14 10:00:00+00:00,120.0,51,351.0,129.0,185.0,351.0,328.0
493,49,4,0,True,2024-09-21 14:00:00+00:00,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.9,-776,4709,0,776,200826,493,Lo Celso,3,18,6,0,Transferred to Real Betis,0.0,Giovani Lo Celso,3,Midfielders,MID,Midfielder,MID,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,5,Gameweek 5,2024-09-21 10:00:00+00:00,131.0,58,351.0,58.0,180.0,351.0,351.0
493,57,14,0,False,2024-09-29 15:30:00+00:00,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.9,-527,4197,0,527,200826,493,Lo Celso,3,18,6,0,Transferred to Real Betis,0.0,Giovani Lo Celso,3,Midfielders,MID,Midfielder,MID,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,6,Gameweek 6,2024-09-28 10:00:00+00:00,142.0,50,351.0,327.0,182.0,351.0,328.0
493,64,5,0,False,2024-10-06 15:30:00+00:00,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.9,-305,3892,0,305,200826,493,Lo Celso,3,18,6,0,Transferred to Real Betis,0.0,Giovani Lo Celso,3,Midfielders,MID,Midfielder,MID,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,7,Gameweek 7,2024-10-05 10:00:00+00:00,130.0,46,351.0,182.0,512.0,351.0,328.0
494,10,11,5,False,2024-08-19 19:00:00+00:00,1,1,1,78,0,1,0,1,0,0,0,0,0,0,0,25.0,31.6,52.8,15.0,9.9,1,0.02,0.98,1.0,0.9,7.5,0,373759,0,0,172780,494,Maddison,3,18,6,1,No news,5.2,James Maddison,3,Midfielders,MID,Midfielder,MID,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,1,Gameweek 1,2024-08-16 17:30:00+00:00,127.0,57,401.0,27.0,328.0,351.0,351.0
494,19,8,6,True,2024-08-24 14:00:00+00:00,4,0,2,78,0,1,1,0,0,0,0,0,0,0,0,25.0,38.6,41.8,31.0,11.1,1,0.41,0.38,0.79,1.0,7.5,36050,495594,69307,33257,172780,494,Maddison,3,18,6,1,No news,5.2,James Maddison,3,Midfielders,MID,Midfielder,MID,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,2,Gameweek 2,2024-08-24 10:00:00+00:00,154.0,69,401.0,594.0,177.0,351.0,401.0
494,28,15,1,False,2024-09-01 12:30:00+00:00,2,1,3,81,0,0,0,2,0,0,0,1,0,0,0,13.0,16.2,32.3,26.0,7.5,1,0.07,0.07,0.14,1.57,7.5,-3831,509642,77815,81646,172780,494,Maddison,3,18,6,1,No news,5.2,James Maddison,3,Midfielders,MID,Midfielder,MID,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,3,Gameweek 3,2024-08-31 10:00:00+00:00,130.0,64,351.0,177.0,328.0,351.0,328.0
494,39,1,2,True,2024-09-15 13:00:00+00:00,0,1,4,79,0,0,0,1,0,0,0,0,0,0,0,20.0,19.0,46.6,6.0,7.2,1,0.0,0.35,0.35,0.73,7.5,-89898,431089,23683,113581,172780,494,Maddison,3,18,6,1,No news,5.2,James Maddison,3,Midfielders,MID,Midfielder,MID,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,4,Gameweek 4,2024-09-14 10:00:00+00:00,120.0,51,351.0,129.0,185.0,351.0,328.0
494,49,4,12,True,2024-09-21 14:00:00+00:00,3,1,5,87,1,1,0,1,0,0,0,1,0,0,3,48.0,59.6,46.3,56.0,16.2,1,0.92,1.08,2.0,0.8,7.5,-11791,430205,28364,40155,172780,494,Maddison,3,18,6,1,No news,5.2,James Maddison,3,Midfielders,MID,Midfielder,MID,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,5,Gameweek 5,2024-09-21 10:00:00+00:00,131.0,58,351.0,58.0,180.0,351.0,351.0
494,57,14,3,False,2024-09-29 15:30:00+00:00,0,3,6,76,0,0,1,0,0,0,0,0,0,0,0,14.0,9.0,24.2,35.0,6.8,1,0.45,0.08,0.53,0.77,7.5,46611,487127,93287,46676,172780,494,Maddison,3,18,6,1,No news,5.2,James Maddison,3,Midfielders,MID,Midfielder,MID,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,6,Gameweek 6,2024-09-28 10:00:00+00:00,142.0,50,351.0,327.0,182.0,351.0,328.0
494,64,5,10,False,2024-10-06 15:30:00+00:00,3,2,7,84,1,0,0,3,0,0,0,0,0,0,3,33.0,34.0,3.0,30.0,6.7,1,0.23,0.03,0.26,1.82,7.5,14213,509737,62696,48483,172780,494,Maddison,3,18,6,1,No news,5.2,James Maddison,3,Midfielders,MID,Midfielder,MID,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,7,Gameweek 7,2024-10-05 10:00:00+00:00,130.0,46,351.0,182.0,512.0,351.0,328.0
495,10,11,9,False,2024-08-19 19:00:00+00:00,1,1,1,90,1,0,0,1,0,0,0,0,0,0,1,28.0,50.0,59.3,21.0,13.0,1,0.09,0.32,0.41,0.96,5.5,0,3078763,0,0,441164,495,Pedro Porro,2,18,6,1,No news,4.7,Pedro Porro,2,Defenders,DEF,Defender,DEF,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,1,Gameweek 1,2024-08-16 17:30:00+00:00,127.0,57,401.0,27.0,328.0,351.0,351.0
495,19,8,6,True,2024-08-24 14:00:00+00:00,4,0,2,90,0,0,1,0,0,0,0,0,0,0,0,23.0,25.2,21.5,1.0,4.8,1,0.03,0.11,0.14,1.0,5.5,734,3281105,165086,164352,441164,495,Pedro Porro,2,18,6,1,No news,4.7,Pedro Porro,2,Defenders,DEF,Defender,DEF,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,2,Gameweek 2,2024-08-24 10:00:00+00:00,154.0,69,401.0,594.0,177.0,351.0,401.0
495,28,15,1,False,2024-09-01 12:30:00+00:00,2,1,3,90,0,0,0,2,0,0,0,0,0,0,0,4.0,16.0,15.9,23.0,5.5,1,0.21,0.17,0.38,1.57,5.5,152937,3565812,358314,205377,441164,495,Pedro Porro,2,18,6,1,No news,4.7,Pedro Porro,2,Defenders,DEF,Defender,DEF,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,3,Gameweek 3,2024-08-31 10:00:00+00:00,130.0,64,351.0,177.0,328.0,351.0,328.0
495,39,1,2,True,2024-09-15 13:00:00+00:00,0,1,4,90,0,0,0,1,0,0,0,0,0,0,0,18.0,38.0,57.1,2.0,9.7,1,0.0,0.07,0.07,0.73,5.5,-169685,3445940,226685,396370,441164,495,Pedro Porro,2,18,6,1,No news,4.7,Pedro Porro,2,Defenders,DEF,Defender,DEF,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,4,Gameweek 4,2024-09-14 10:00:00+00:00,120.0,51,351.0,129.0,185.0,351.0,328.0
495,49,4,2,True,2024-09-21 14:00:00+00:00,3,1,5,87,0,0,0,1,0,0,0,0,0,0,0,13.0,14.2,7.9,6.0,2.8,1,0.06,0.03,0.09,0.8,5.6,32674,3516690,142451,109777,441164,495,Pedro Porro,2,18,6,1,No news,4.7,Pedro Porro,2,Defenders,DEF,Defender,DEF,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,5,Gameweek 5,2024-09-21 10:00:00+00:00,131.0,58,351.0,58.0,180.0,351.0,351.0
495,57,14,5,False,2024-09-29 15:30:00+00:00,0,3,6,90,0,0,1,0,0,0,0,1,0,0,0,30.0,22.2,27.7,17.0,6.7,1,0.12,0.09,0.21,0.96,5.6,-372117,3137291,75293,447410,441164,495,Pedro Porro,2,18,6,1,No news,4.7,Pedro Porro,2,Defenders,DEF,Defender,DEF,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,6,Gameweek 6,2024-09-28 10:00:00+00:00,142.0,50,351.0,327.0,182.0,351.0,328.0
495,64,5,1,False,2024-10-06 15:30:00+00:00,3,2,7,90,0,0,0,3,0,0,0,0,0,0,0,4.0,24.6,16.0,2.0,4.3,1,0.03,0.19,0.22,1.82,5.5,-81203,3080537,86617,167820,441164,495,Pedro Porro,2,18,6,1,No news,4.7,Pedro Porro,2,Defenders,DEF,Defender,DEF,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,7,Gameweek 7,2024-10-05 10:00:00+00:00,130.0,46,351.0,182.0,512.0,351.0,328.0
496,10,11,0,False,2024-08-19 19:00:00+00:00,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.5,0,27926,0,0,199249,496,Reguilón,2,18,6,0,No news,0.0,Sergio Reguilón,2,Defenders,DEF,Defender,DEF,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,1,Gameweek 1,2024-08-16 17:30:00+00:00,127.0,57,401.0,27.0,328.0,351.0,351.0
496,19,8,0,True,2024-08-24 14:00:00+00:00,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.5,-4143,26984,642,4785,199249,496,Reguilón,2,18,6,0,No news,0.0,Sergio Reguilón,2,Defenders,DEF,Defender,DEF,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,2,Gameweek 2,2024-08-24 10:00:00+00:00,154.0,69,401.0,594.0,177.0,351.0,401.0
496,28,15,0,False,2024-09-01 12:30:00+00:00,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.4,-4596,23501,1080,5676,199249,496,Reguilón,2,18,6,0,No news,0.0,Sergio Reguilón,2,Defenders,DEF,Defender,DEF,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,3,Gameweek 3,2024-08-31 10:00:00+00:00,130.0,64,351.0,177.0,328.0,351.0,328.0
496,39,1,0,True,2024-09-15 13:00:00+00:00,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.4,-2384,22162,1282,3666,199249,496,Reguilón,2,18,6,0,No news,0.0,Sergio Reguilón,2,Defenders,DEF,Defender,DEF,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,4,Gameweek 4,2024-09-14 10:00:00+00:00,120.0,51,351.0,129.0,185.0,351.0,328.0
496,49,4,0,True,2024-09-21 14:00:00+00:00,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.4,-1346,21173,523,1869,199249,496,Reguilón,2,18,6,0,No news,0.0,Sergio Reguilón,2,Defenders,DEF,Defender,DEF,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,5,Gameweek 5,2024-09-21 10:00:00+00:00,131.0,58,351.0,58.0,180.0,351.0,351.0
496,57,14,0,False,2024-09-29 15:30:00+00:00,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.3,-778,20767,1147,1925,199249,496,Reguilón,2,18,6,0,No news,0.0,Sergio Reguilón,2,Defenders,DEF,Defender,DEF,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,6,Gameweek 6,2024-09-28 10:00:00+00:00,142.0,50,351.0,327.0,182.0,351.0,328.0
496,64,5,0,False,2024-10-06 15:30:00+00:00,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.3,-646,20586,1005,1651,199249,496,Reguilón,2,18,6,0,No news,0.0,Sergio Reguilón,2,Defenders,DEF,Defender,DEF,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,7,Gameweek 7,2024-10-05 10:00:00+00:00,130.0,46,351.0,182.0,512.0,351.0,328.0
497,10,11,1,False,2024-08-19 19:00:00+00:00,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-1.0,0.0,1.0,7.0,0.7,0,0.19,0.0,0.19,0.06,7.0,0,94269,0,0,212319,497,Richarlison,4,18,6,0,Muscle injury - Unknown return date,0.3,Richarlison de Andrade,4,Forwards,FWD,Forward,FWD,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,1,Gameweek 1,2024-08-16 17:30:00+00:00,127.0,57,401.0,27.0,328.0,351.0,351.0
497,19,8,1,True,2024-08-24 14:00:00+00:00,4,0,2,24,0,0,0,0,0,0,0,0,0,0,0,5.0,3.2,1.2,0.0,0.4,0,0.0,0.0,0.0,0.0,7.0,11061,124974,33153,22092,212319,497,Richarlison,4,18,6,0,Muscle injury - Unknown return date,0.3,Richarlison de Andrade,4,Forwards,FWD,Forward,FWD,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,2,Gameweek 2,2024-08-24 10:00:00+00:00,154.0,69,401.0,594.0,177.0,351.0,401.0
497,28,15,0,False,2024-09-01 12:30:00+00:00,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,-40073,88492,8301,48374,212319,497,Richarlison,4,18,6,0,Muscle injury - Unknown return date,0.3,Richarlison de Andrade,4,Forwards,FWD,Forward,FWD,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,3,Gameweek 3,2024-08-31 10:00:00+00:00,130.0,64,351.0,177.0,328.0,351.0,328.0
497,39,1,0,True,2024-09-15 13:00:00+00:00,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.9,-36427,53310,281,36708,212319,497,Richarlison,4,18,6,0,Muscle injury - Unknown return date,0.3,Richarlison de Andrade,4,Forwards,FWD,Forward,FWD,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,4,Gameweek 4,2024-09-14 10:00:00+00:00,120.0,51,351.0,129.0,185.0,351.0,328.0
497,49,4,0,True,2024-09-21 14:00:00+00:00,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.9,-7896,46537,129,8025,212319,497,Richarlison,4,18,6,0,Muscle injury - Unknown return date,0.3,Richarlison de Andrade,4,Forwards,FWD,Forward,FWD,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,5,Gameweek 5,2024-09-21 10:00:00+00:00,131.0,58,351.0,58.0,180.0,351.0,351.0
497,57,14,0,False,2024-09-29 15:30:00+00:00,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.9,-4408,42310,128,4536,212319,497,Richarlison,4,18,6,0,Muscle injury - Unknown return date,0.3,Richarlison de Andrade,4,Forwards,FWD,Forward,FWD,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,6,Gameweek 6,2024-09-28 10:00:00+00:00,142.0,50,351.0,327.0,182.0,351.0,328.0
497,64,5,0,False,2024-10-06 15:30:00+00:00,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.8,-2944,39507,93,3037,212319,497,Richarlison,4,18,6,0,Muscle injury - Unknown return date,0.3,Richarlison de Andrade,4,Forwards,FWD,Forward,FWD,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,7,Gameweek 7,2024-10-05 10:00:00+00:00,130.0,46,351.0,182.0,512.0,351.0,328.0
498,10,11,2,False,2024-08-19 19:00:00+00:00,1,1,1,90,0,0,0,1,0,0,0,0,0,0,0,13.0,13.6,2.9,4.0,2.1,1,0.09,0.03,0.12,1.02,5.0,0,434560,0,0,221632,498,Romero,2,18,6,1,No news,5.5,Cristian Romero,2,Defenders,DEF,Defender,DEF,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,1,Gameweek 1,2024-08-16 17:30:00+00:00,127.0,57,401.0,27.0,328.0,351.0,351.0
498,19,8,14,True,2024-08-24 14:00:00+00:00,4,0,2,90,1,0,1,0,0,0,0,0,0,0,2,53.0,63.0,17.3,54.0,13.4,1,0.53,0.3,0.83,1.0,5.0,-3157,490910,31903,35060,221632,498,Romero,2,18,6,1,No news,5.5,Cristian Romero,2,Defenders,DEF,Defender,DEF,6,18,Spurs,TOT,4,1260,1220,1170,1110,1350,1330,2,Gameweek 2,2024-08-24 10:00:00+00:00,154.0,69,401.0,594.0,177.0,351.0,401.0
